Player Name,Position Name,Activity Name,Period Name,Period Number,Date_obj,Start Time,End Time,Day Name,Month Name,Total Player Load,Total Distance,Tot IMA,High Speed Distance,IMA Accel High,IMA Accel Low,IMA Accel Medium,IMA CoD Left High,IMA CoD Left Low,IMA CoD Left Medium,IMA CoD Right High,IMA CoD Right Low,IMA CoD Right Medium,IMA Decel High,IMA Decel Low,IMA Decel Medium,Maximum Velocity,Meterage Per Minute,Player Load Per Minute,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance
FH20,Mid/Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,346.13395,3415.64691,335,46,11,46,10,5,90,19,8,78,22,0,39,7,5.5475,44.84644,4.54464,1605.45999,1224.46001,393.01,147.81,39.08
FH4,Mid/Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,207.14353,2367.80392,179,36.36,18,26,11,6,29,11,5,51,9,1,10,2,5.9225,31.08857,2.71973,1236.67,857.09001,205.78001,32.25,24.81
FH5,Mid/Back,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,263.63304,2682.22284,178,36.32,11,33,8,1,49,12,1,36,7,0,18,2,5.1905,35.2168,3.46142,1173.03,1042.93999,360.29,68.56,36.32
FH6,Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,363.65841,3322.92719,254,41.1,12,27,10,8,71,18,5,60,7,12,15,9,5.6255,43.62906,4.77473,1489.93002,1407.32001,343.89,41.89,36.42
FH16,Mid/Forward,,Session,0,9/14/2017,16:05:48,17:42:20,Thursday,September,278.78106,2758.91052,227,87.8,10,21,11,3,75,11,4,64,10,0,14,4,5.7935,36.22368,3.66031,1391.55,849.01998,297.84,132.94,81.07
FH1,Midfield,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,133.14648,1212.77686,70,1.74,6,11,3,4,15,1,3,14,2,1,9,1,5.0085,64.17205,7.04522,478.92999,588.17999,100.34,44.25,1.74
FH8,Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,115.1133,980.29443,45,0,6,10,6,1,7,3,0,9,0,0,3,0,4.4005,51.87063,6.09103,500.45999,388.26001,81.05,11.51,0
FH10,Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,26.86416,354.60822,17,3.37,2,4,0,0,4,2,0,3,0,0,1,1,5.2465,18.7635,1.42147,177.41,111.26,47.9,15.33,3.37
FH15,Mid/Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,119.81556,1006.3866,96,0,2,15,5,14,23,6,0,23,1,0,5,2,5.7735,53.25126,6.33984,474.51999,459.37,50.44,22.13,0
FH11,Mid,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,79.77985,906.87305,55,12.7,5,11,2,4,18,1,1,12,0,0,1,0,4.7005,47.98566,4.22142,323.39001,481.67999,82.03,7.08,12.7
FH13,Mid/Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,91.20317,955.88977,30,0,4,7,2,0,6,2,0,6,0,0,2,1,4.7505,50.5793,4.82586,446.14999,438.07001,59.18,13.6,0
FH14,Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,118.89799,1220.81384,80,0,9,19,5,7,14,2,1,19,1,0,3,0,4.4325,64.59731,6.29129,626.94,519.59998,49.07,26.1,0
FH18,Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,89.45544,783.87701,34,0,26,2,0,0,1,0,0,3,0,0,2,0,4.4685,41.47753,4.73338,366.01001,358.32001,59.17,0.38,0
FH22,Mid,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,101.9244,833.70313,69,0,3,18,11,1,10,9,2,6,2,0,7,0,4.5265,44.114,5.39316,357.57999,392.42999,59.83,24.87,0
FH21,Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,103.71516,891.22754,47,0,2,9,4,4,9,0,1,8,5,0,3,2,3.9445,47.15781,5.48791,437.89999,391.48999,63.03,0,0
FH9,Mid/Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,99.94911,1145.87317,73,3.6,23,2,5,0,17,2,0,14,5,0,5,0,4.7695,60.63195,5.28864,535.33002,514.29999,66.44,26.56,3.6
FH2,Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,110.37569,1250.95105,61,0,0,7,2,0,11,3,1,24,0,1,11,1,4.0955,66.19197,5.84034,571.27002,604.77002,74.84,1.3,0
FH23,Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,119.53954,1049.57922,86,13.83,11,9,10,1,25,3,1,19,1,0,5,1,5.1215,55.53672,6.32523,368.60001,529.45001,88.22,51.85,13.83
FH19,Mid,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,100.98669,859.54205,48,0,9,11,4,3,8,4,1,5,0,0,3,0,4.5495,45.48122,5.34354,376.92999,407.63,37.05,38.75,0
FH20,Mid/Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,103.25098,958.53198,65,0,7,13,5,1,9,4,0,12,5,0,8,1,4.5265,50.71911,5.46335,426.70999,460.26001,57.61,14.67,0
FH4,Mid/Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,71.78219,825.95184,27,0,3,5,5,2,2,2,1,4,0,1,1,1,3.9355,43.70385,3.79823,319,440.60001,67.37,0,0
FH5,Mid/Back,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,83.99274,835.00854,38,0,8,8,1,0,10,2,0,5,1,0,3,0,4.1405,44.18307,4.44433,360.31,394.35999,72.39,8.87,0
FH6,Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,109.05941,879.00586,42,0,5,8,5,1,7,3,1,10,1,0,1,0,4.1405,46.51112,5.7707,417.45001,398.03,59.81,4.38,0
FH16,Mid/Forward,,warmup,1,9/14/2017,16:05:48,16:24:42,Thursday,September,95.36623,767.87006,45,9.78,6,5,3,0,16,0,2,7,3,0,3,0,5.0255,40.63055,5.04614,382.57001,304.75,38.85,32.7,9.78
FH1,Midfield,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,82.1899,839.50098,123,0,31,13,1,1,25,5,5,23,8,1,9,1,4.1055,49.10607,4.80764,603.13,203.3,30.69,2.38,0
FH8,Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,69.64843,543.03375,113,0,5,26,6,0,30,10,1,19,7,0,7,2,3.8085,31.76441,4.07404,360.09,154.67,28.26,0,0
FH10,Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,67.60296,796.25305,76,26.75,0,7,2,0,29,2,0,24,0,1,11,0,6.0785,46.57631,3.95439,379.60999,223.09,100.5,64.61,16.19
FH15,Mid/Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,70.36698,715.05505,106,0,0,9,2,7,20,8,2,26,8,2,16,6,4.5175,41.82668,4.11607,397.60001,238.87,62.03,16.56,0
FH11,Mid,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,42.80675,429.82507,85,1.22,3,13,2,0,25,9,1,23,5,0,2,2,4.3065,25.14234,2.50395,200.02,167.39,60.47,0.72,1.22
FH13,Mid/Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,55.13687,528.68591,64,0,1,8,8,3,13,2,0,20,3,1,4,1,4.3255,30.92514,3.2252,320.63,163.71001,36.19,8.15,0
FH14,Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,60.09285,505.63196,104,0,1,17,8,3,32,5,3,24,5,1,3,2,4.5775,29.57662,3.51509,270.51001,176.63,50.27,8.22,0
FH18,Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,51.19186,547.89001,57,0,1,8,6,0,10,5,0,23,2,0,2,0,4.3465,32.04847,2.99443,408.35001,124.43,11.53,3.57,0
FH22,Mid,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,59.23812,515.50104,93,0,9,13,6,5,17,2,2,26,3,1,7,2,4.2345,30.1539,3.4651,214.83,221.92,76.15,2.6,0
FH21,Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,73.01382,804.13202,114,1.26,3,20,4,1,41,8,1,19,4,0,12,1,4.6465,47.03718,4.2709,460.92001,246.62,82.38,12.95,1.26
FH9,Mid/Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,67.87737,653.18591,104,0,4,13,3,1,27,7,3,31,2,2,8,3,3.9925,38.20769,3.97044,412.48999,210.16,30.08,0,0
FH2,Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,67.15929,706.875,81,2.23,1,10,0,1,20,2,1,26,3,2,13,2,4.5995,41.3482,3.92844,445.23001,204.05,45.64,9.73,2.23
FH23,Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,96.49332,853.05396,137,13.19,3,27,5,6,34,16,1,33,5,0,6,1,5.1325,49.89884,5.64431,356.63,307.04001,129.2,47,13.19
FH19,Mid,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,54.17881,533.13397,71,0.84,5,12,4,2,18,7,0,8,4,0,7,4,4.6255,31.18533,3.16915,336.85999,161.49001,27.13,6.8,0.84
FH20,Mid/Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,89.47472,895.74292,123,5.45,0,20,1,3,24,10,4,33,11,0,13,4,5.0305,52.3959,5.23377,463.94,265.07999,107.19,54.08,5.45
FH4,Mid/Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,45.92593,528.62506,82,0,14,8,5,1,8,3,3,26,7,0,6,1,3.5275,30.92158,2.68641,369.98001,141.81,16.84,0,0
FH5,Mid/Back,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,61.9158,725.75104,54,0,2,8,2,0,16,5,0,13,2,0,5,1,4.1255,42.45234,3.62172,424.59,238.23,58.75,4.18,0
FH6,Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,63.48712,598.04791,54,0,4,12,0,2,13,3,1,8,1,3,3,4,4.0925,34.98243,3.71364,285.92001,275.01001,36.27,0.7,0
FH16,Mid/Forward,,split into A and D,2,9/14/2017,16:25:39,16:42:44,Thursday,September,67.97883,798.12976,76,9.12,0,9,3,0,27,6,0,18,5,0,7,1,5.1845,46.68609,3.97638,470.60001,208.67,83.39,26.33,9.12
FH1,Midfield,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,100.49931,894.01538,82,10.24,0,6,3,2,26,3,0,21,10,1,7,3,5.6255,45.22805,5.08424,303.87,407.76001,122.98,49.2,10.24
FH8,Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,83.11614,741.61304,61,0,1,6,1,1,15,1,1,20,8,0,5,2,4.6765,37.51805,4.20483,319.60001,273.31,129.62,19.09,0
FH10,Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,119.81306,1221.88098,74,59.65,0,7,1,0,27,5,1,23,4,1,4,1,5.7235,61.81471,6.06132,295,448.88,315.72,102.63,53.18
FH15,Mid/Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,110.31921,1105.6001,99,48.65,0,15,3,3,26,14,3,20,3,1,10,1,5.7105,55.93208,5.58103,348.82001,489.01001,172.94,46.27,35.68
FH11,Mid,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,84.79581,977.2749,114,24.86,2,15,3,1,42,5,0,38,2,0,5,1,4.8385,49.44013,4.2898,231.87,369.39999,320.89999,30.25,24.86
FH13,Mid/Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,57.15062,577.08167,41,6.31,2,5,7,1,13,1,0,9,1,0,2,0,5.3475,29.19444,2.89124,279.14999,169.12,64.73,57.88,6.31
FH14,Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,111.82291,1011.65112,110,28.26,1,15,3,2,48,8,0,22,0,0,8,3,5.0475,51.17922,5.6571,246.64999,376.03,243.64999,117.08,28.26
FH18,Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,103.51703,983.13965,65,36.32,0,11,2,1,23,4,0,18,1,0,5,0,5.4795,49.73683,5.23691,200.57001,378.73999,279,88.6,32.7
FH22,Mid,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,126.81878,1211.83899,88,115.45,0,7,1,1,32,5,0,17,3,1,18,3,6.3665,61.30668,6.41574,312.10999,452.89999,251.72,79.66,74.26
FH21,Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,120.20106,1112.75476,159,88.12,1,14,5,4,54,14,2,44,4,0,13,4,5.5085,56.29403,6.08095,249.36,462.57001,225.71001,87.07,76.55
FH9,Mid/Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,150.01103,1349.72925,166,59.79,0,12,1,1,71,7,1,46,3,1,20,3,5.2515,68.28252,7.58903,325.17001,592.23999,242.82001,129.75999,59.79
FH2,Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,129.80113,1168.48999,115,38.39,1,6,4,1,30,3,0,46,6,2,15,1,5.1215,59.11367,6.56661,637.38,295.57999,136.72,60.43,38.39
FH23,Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,61.08633,514.19604,64,20.83,2,13,4,1,22,3,1,13,1,0,3,1,5.2935,26.01307,3.09034,166.75999,180.88,102.64,43.09,20.83
FH19,Mid,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,131.40143,1280.36829,131,75.79,2,13,7,2,50,7,0,32,6,1,9,2,6.1355,64.77357,6.64757,345.97,566.78003,221.48,70.45,44.21
FH20,Mid/Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,103.54173,1015.5412,100,40.55,2,9,4,0,45,2,2,22,5,0,8,1,5.5475,51.37602,5.23815,295.57001,405.23001,197.36,76.88,33.63
FH4,Mid/Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,61.83792,723.29602,49,36.36,1,9,0,3,15,4,1,11,2,0,3,0,5.9225,36.5914,3.12837,309.20999,228.82001,116.66,32.25,24.81
FH5,Mid/Back,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,89.81688,903.32361,66,23.23,1,13,1,1,19,5,0,12,4,0,9,1,5.0775,45.69895,4.54382,283.82001,351.35001,195.92,49.09,23.23
FH6,Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,120.14554,1065.43359,104,41.1,1,6,5,2,38,5,2,25,4,3,8,5,5.6255,53.90006,6.07814,363.95999,456.59,167.06,36.81,36.42
FH16,Mid/Forward,,3 goal game (4v4v4),3,9/14/2017,16:42:48,17:02:34,Thursday,September,80.07468,827.22223,66,62.08,1,5,3,1,19,4,0,27,2,0,3,1,5.7935,41.849,4.05096,303.87,256.07999,135.81,69.39,55.35
FH1,Midfield,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,37.5282,237.64014,28,29.57,0,6,1,0,4,1,0,10,3,0,2,1,6.1635,11.64798,1.83945,109.32,60.47,20.2,18.76,19.84
FH8,Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,80.83229,683.2182,57,0,1,8,3,2,14,8,0,11,3,0,4,3,4.0485,33.48808,3.96201,432.60999,198.64,51.2,1.03,0
FH10,Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,24.27703,195.38153,21,22.25,0,3,0,0,4,1,0,7,1,0,5,0,5.8505,9.57667,1.18994,94.06,47.5,10.1,20.73,19.51
FH15,Mid/Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,29.47366,252.4155,25,0,0,2,1,0,12,0,0,7,1,0,2,0,4.4945,12.3722,1.44466,154.77,84.74,10.86,2.51,0
FH11,Mid,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,79.94143,905.20605,105,18.71,3,21,2,2,44,8,0,18,3,0,4,0,4.5075,44.36886,3.91835,328.82001,280.45999,257.97,19.24,18.71
FH13,Mid/Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,55.43385,471.21115,67,0,8,11,5,7,16,2,0,11,0,1,5,1,3.4735,23.09651,2.7171,343.66,121.8,5.25,0,0
FH14,Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,39.12211,343.9231,48,4.12,3,7,1,2,18,6,0,7,1,0,2,1,4.7415,16.85746,1.91758,203.83,112.72,9.45,13.8,4.12
FH18,Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,38.14576,380.0672,11,0,0,4,1,1,2,0,0,0,0,0,2,1,3.5055,18.62907,1.86972,272.81,99.01,8.46,0,0
FH22,Mid,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,66.65276,564.53711,41,34.13,2,6,1,1,12,4,0,7,2,1,5,0,5.3925,27.6709,3.267,213.98,249.47,45.29,21.66,32.62
FH21,Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,32.7709,338.2207,32,0,0,6,1,0,13,2,1,5,1,0,3,0,3.7735,16.57796,1.60627,255.58,66.07,14.93,0,0
FH9,Mid/Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,51.98851,512.98877,56,0.38,2,17,2,1,16,0,1,12,0,0,4,1,4.7635,25.14425,2.54823,333.54999,107.4,57.19,14.46,0.38
FH2,Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,27.98438,307.82617,22,0,0,2,0,0,6,1,0,11,0,1,1,0,3.8875,15.08816,1.37166,274.42999,27.63,6.03,0,0
FH23,Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,32.54689,274.12878,40,13.05,1,6,7,0,11,4,0,9,1,0,1,0,5.5315,13.43648,1.59529,129.42999,80.33,34.26,15.99,8.95
FH19,Mid,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,48.65985,485.15601,48,23.63,1,7,4,0,14,0,0,11,0,0,7,4,5.5455,23.78002,2.38507,302.26999,72.56,39.41,46.58,20.05
FH20,Mid/Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,49.86652,545.83081,47,0,2,4,0,1,12,3,2,11,1,0,10,1,4.2185,26.75401,2.44422,419.23999,93.89,30.85,2.18,0
FH4,Mid/Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,27.59748,289.931,21,0,0,4,1,0,4,2,0,10,0,0,0,0,3.4545,14.21103,1.3527,238.48,45.86,4.91,0,0
FH5,Mid/Back,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,27.90762,218.13965,20,13.09,0,4,4,0,4,0,1,6,0,0,1,0,5.1905,10.69216,1.3679,104.31,59,33.23,6.42,13.09
FH6,Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,70.96635,780.43982,54,0,2,1,0,3,13,7,1,17,1,6,3,0,3.8665,38.25342,3.47843,422.60001,277.69,80.75,0,0
FH16,Mid/Forward,,corners,4,9/14/2017,17:21:56,17:42:20,Thursday,September,35.36133,365.68848,40,6.82,3,2,2,2,13,1,2,12,0,0,1,2,5.1885,17.92429,1.73324,234.50999,79.52,39.79,4.52,6.82
FH8,Forward,,Session,0,9/15/2017,18:09:35,20:34:48,Friday,September,828.66354,7605.64453,467,312.13,12,49,24,3,115,28,9,144,40,3,31,9,9.5455,85.30827,8.4568,2297.96002,2877.92999,1468.79997,642.55999,269.99
FH8,Forward,,warmup,1,9/15/2017,18:09:35,18:51:42,Friday,September,249.48251,1991.02344,136,32.38,6,15,6,1,35,11,3,26,20,1,10,2,9.5455,59.81265,5.92304,863.90002,849.95001,180.27,63.63,32.38
FH8,Forward,,FIRST HALF,2,9/15/2017,18:59:53,19:42:14,Friday,September,281.67981,2769.38428,178,154.82,6,17,9,1,41,9,5,64,9,1,13,3,6.1175,98.90894,10.06023,787.94,1017.23999,592.16998,214.28,125.1
FH8,Forward,,SECOND HALF,3,9/15/2017,19:52:28,20:34:48,Friday,September,297.50122,2845.23682,153,124.93,0,17,9,1,39,8,1,54,11,1,8,4,5.9555,102.09753,10.67543,646.12,1010.73999,696.35999,364.64999,112.51
FH8,Forward,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,840.61749,6152.51318,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3.1005,31.74437,4.19226,476.75,5675.54004,0.22,0,0
FH15,Mid/Back,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,786.34827,9767.0625,7,91.16,0,1,0,0,1,0,0,3,0,1,1,0,14.7315,49.05516,3.92162,2024.07996,6320.02002,1178.83997,10.42,6.33
FH13,Mid/Forward,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,731.36218,6177.03906,17,0,1,1,1,2,0,3,0,2,1,2,1,3,2.8875,31.8216,3.64951,1444.14001,4731.52979,0,0,0
FH14,Forward,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,11.66858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05815,0,0,0,0,0
FH4,Mid/Back,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,441.84396,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6.14526,0,0,0,0,0
FH5,Mid/Back,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,774.80548,8228.57129,2,762.22002,0,0,1,0,0,0,0,1,0,0,0,0,6.4235,118.88479,10.77618,547.95001,6700.87988,154.92999,58.98,191.71001
FH6,Forward,,Session,0,9/17/2017,13:21:59,14:43:53,Sunday,September,769.89294,6090.54541,20,0,0,4,0,0,3,5,1,1,2,2,0,2,2.8255,31.34192,3.837,446.5,5644.04004,0,0,0
FH1,Midfield,,Session,0,9/17/2017,9:15:04,10:19:16,Sunday,September,1035.71704,8931.9043,7,0,0,0,1,0,1,0,1,2,1,1,0,0,4.1795,154.71636,16.15792,144.03999,7042.27002,1734.81995,8.58,0
FH16,Mid/Forward,,Session,0,9/17/2017,9:15:04,10:19:16,Sunday,September,1089.55566,8919.38965,2,0.32,0,0,0,0,0,0,1,0,0,0,1,0,4.6545,154.85724,16.99779,115.18,5578.12988,3215.37988,9.18,0.32
FH8,Forward,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,840.61749,6152.51318,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3.1005,31.74437,4.19226,476.75,5675.54004,0.22,0,0
FH15,Mid/Back,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,786.34827,9767.0625,7,91.16,0,1,0,0,1,0,0,3,0,1,1,0,14.7315,49.05516,3.92162,2024.07996,6320.02002,1178.83997,10.42,6.33
FH13,Mid/Forward,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,731.36218,6177.03906,17,0,1,1,1,2,0,3,0,2,1,2,1,3,2.8875,31.8216,3.64951,1444.14001,4731.52979,0,0,0
FH14,Forward,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,11.66858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05815,0,0,0,0,0
FH4,Mid/Back,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,441.84396,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6.14526,0,0,0,0,0
FH5,Mid/Back,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,774.80548,8228.57129,2,762.22002,0,0,1,0,0,0,0,1,0,0,0,0,6.4235,118.88479,10.77618,547.95001,6700.87988,154.92999,58.98,191.71001
FH6,Forward,,40-Minute Individual Run,1,9/17/2017,13:21:59,14:43:53,Sunday,September,769.89294,6090.54541,20,0,0,4,0,0,3,5,1,1,2,2,0,2,2.8255,31.34192,3.837,446.5,5644.04004,0,0,0
FH1,Midfield,,AutoCreatedPeriod,1,9/17/2017,9:15:04,10:19:16,Sunday,September,1035.71704,8931.9043,7,0,0,0,1,0,1,0,1,2,1,1,0,0,4.1795,154.71636,16.15792,144.03999,7042.27002,1734.81995,8.58,0
FH16,Mid/Forward,,AutoCreatedPeriod,1,9/17/2017,9:15:04,10:19:16,Sunday,September,1089.55566,8919.38965,2,0.32,0,0,0,0,0,0,1,0,0,0,1,0,4.6545,154.85724,16.99779,115.18,5578.12988,3215.37988,9.18,0.32
FH1,Midfield,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,606.49007,5203.12842,435,374.69,15,61,11,13,80,18,7,129,30,4,39,28,7.3285,39.60426,4.61637,2191.51996,1870.77002,465.99,300.02,174.98
FH8,Forward,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,672.42254,6573.31293,470,450.79,14,99,40,9,77,18,7,141,27,3,26,9,7.0685,50.03359,5.11823,3271.81995,1677.52999,705.34001,468.89999,300.04
FH10,Back,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,697.66641,7537.18176,475,687.78,7,47,6,6,205,26,4,109,20,3,34,8,7.3705,57.3702,5.31037,2505.30003,2478.25003,1288.13,577.28999,352.57
FH11,Mid,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,620.44512,6903.6535,605,1059.41999,11,96,14,13,194,35,6,193,23,0,13,7,6.5845,52.54802,4.7226,1802.80999,1956.86,1875.36996,209.92,547.36999
FH13,Mid/Forward,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,770.77203,7256.76154,494,521.91,38,59,21,28,98,22,7,138,26,1,47,9,7.0715,55.23574,5.86683,3266.12999,1999.62997,771.89999,696.89,379.76
FH14,Forward,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,811.50385,7297.00531,698,807.89,31,101,54,19,255,41,4,126,20,4,33,10,7.0495,55.54206,6.17686,2039.12999,2515.32001,1365.19,570.35001,430.96
FH18,Back,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,531.26441,6369.91159,443,543.00001,5,58,12,9,131,25,2,132,27,2,29,11,7.0345,48.48537,4.04379,2469.93002,1917.49003,1077.65002,361.42999,312.99001
FH22,Mid,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,688.41667,6412.052,555,628,41,79,32,7,174,37,3,108,25,3,36,10,7.1145,48.80613,5.23997,1992.44003,2005.12999,1320.93996,467.29,377.81
FH21,Back,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,581.22837,6406.65128,558,496.55,32,86,20,19,162,40,8,102,27,1,45,16,7.0245,48.76502,4.42409,2582.13997,2127.08002,911.62999,288.15,219.71
FH9,Mid/Forward,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,849.62381,8446.01672,624,702.90999,19,113,27,13,198,52,4,112,19,2,54,11,6.9635,64.28791,6.46702,2858.48999,2758.85991,1303.01998,821.62,430.82999
FH23,Back,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,765.45454,7218.70026,599,714.92,38,90,31,14,136,50,9,150,28,2,40,11,6.7645,54.94604,5.82635,2289.60001,2645.39998,1120.46,449.85,368.09
FH19,Mid,,Session,0,9/19/2017,15:16:59,17:47:39,Tuesday,September,785.22223,8032.48468,664,685.47,12,103,25,19,200,46,3,141,23,4,65,23,7.1175,61.14026,5.97682,2676.38998,2699.05,1314.99,657.34,376.09
